procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 9139300 697128 12683520    0    0     0     8 3064 1306 14  2 84  0  0
 1  0      0 9070756 697128 12683520    0    0     0     0 2823 1314 12  2 86  0  0
 1  0      0 8894708 697128 12683528    0    0     0     0 3549 4104  5  2 93  0  0
 1  0      0 8824652 697128 12683528    0    0     0     0 1672  899  5  2 94  0  0
 1  0      0 8777788 697136 12683528    0    0     0   384 2087 1443  4  2 93  0  0
 1  0      0 8714896 697144 12683532    0    0     0    88 1879 1052  5  2 93  0  0
 1  0      0 8637244 697144 12683540    0    0     0     0 1733  979  5  2 93  0  0
 2  0      0 8573764 697144 12683564    0    0     0     0 1962  999  4  3 93  0  0
 1  0      0 8496400 697144 12683564    0    0     0    20 1933 1184  5  2 93  0  0
 1  0      0 8494412 697148 12683564    0    0     0   168 1778  975  6  0 93  0  0
 2  0      0 8493152 697148 12683564    0    0     0   172 1599  780  6  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9219516 697148 12683536    0    0     0     0 1899 1059  3  2 96  0  0
 0  0      0 9219516 697148 12683536    0    0     0     0  815  743  0  0 100  0  0
 2  0      0 9221596 697148 12683544    0    0     0     0  899  672  0  1 99  0  0
 0  0      0 9219836 697156 12683544    0    0     0   128  961  648  0  2 98  0  0
 0  0      0 9219836 697156 12683548    0    0     0   132  722  624  0  0 100  0  0
 0  0      0 9219836 697156 12683548    0    0     0     0  787  667  0  0 100  0  0
 0  0      0 9219836 697156 12683552    0    0     0     0  736  665  0  0 100  0  0
 0  0      0 9219836 697156 12683556    0    0     0     0  709  652  0  0 100  0  0
 0  0      0 9219332 697160 12683556    0    0     0    48  700  609  0  0 100  0  0
 0  0      0 9219332 697160 12683560    0    0     0    48  692  632  0  0 100  0  0
 0  0      0 9219332 697160 12683568    0    0     0     0  689  619  0  0 100  0  0
 0  0      0 9219332 697160 12683568    0    0     0     0  748  622  0  0 99  0  0
 0  0      0 9219332 697160 12683568    0    0     0     0  723  630  0  0 100  0  0
 0  0      0 9219332 697160 12683576    0    0     0     0  748  646  0  0 100  0  0
 0  0      0 9219332 697168 12683580    0    0     0    60  706  662  0  0 100  0  0
 0  0      0 9219332 697168 12683580    0    0     0    56  669  609  0  0 100  0  0
 0  0      0 9219332 697168 12683584    0    0     0     0  655  606  0  0 100  0  0
 0  0      0 9219332 697168 12683588    0    0     0     0  711  629  0  0 100  0  0
 0  0      0 9219080 697168 12683588    0    0     0     0  773  734  0  0 100  0  0
 0  0      0 9219080 697172 12683588    0    0     0    48  663  622  0  0 100  0  0
 0  0      0 9219080 697172 12683592    0    0     0    40  649  592  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 9219080 697172 12683600    0    0     0     0  779  684  0  0 100  0  0
 0  0      0 9219080 697172 12683600    0    0     0     0  627  592  0  0 100  0  0
 0  0      0 9219080 697172 12683600    0    0     0     0  651  606  0  0 100  0  0
 0  0      0 9219080 697180 12683604    0    0     0    48  674  639  0  0 100  0  0
 0  0      0 9218828 697180 12683612    0    0     0     0  821  661  0  0 100  0  0
 0  0      0 9218828 697180 12683616    0    0     0    44  657  597  0  0 100  0  0
 0  0      0 9218828 697180 12683620    0    0     0    88  675  598  0  0 100  0  0
 0  0      0 9218828 697180 12683628    0    0     0     0  831  680  0  0 100  0  0
 0  0      0 9218828 697188 12683628    0    0     0    60  770  691  0  0 100  0  0
 0  0      0 9218828 697188 12683628    0    0     0     0  700  634  0  0 100  0  0
 0  0      0 9218572 697188 12683632    0    0     0    60 1050 1016  0  0 100  0  0
 0  0      0 9219916 697188 12683636    0    0     0     0  749  630  0  1 99  0  0
 0  0      0 9220116 697188 12683636    0    0     0     0  818  758  0  0 100  0  0
 0  0      0 9220116 697192 12683636    0    0     0    60  851  787  0  0 100  0  0
 0  0      0 9220116 697208 12683624    0    0    16     0  990 1057  0  0 100  0  0
 0  0      0 9219612 697472 12683388    0    0   264     0 1091  942  0  0 100  0  0
 0  0      0 9219612 697472 12683660    0    0     0    56  794  642  0  0 100  0  0
 0  0      0 9215788 699656 12684848    0    0  2184     0 6250 9943  0  2 98  0  0
 0  0      0 9207636 701772 12690204    0    0  2108   812 15921 29444  0  4 95  1  0
 0  1      0 9198072 704400 12697236    0    0  2628     0 15126 29720  1  4 95  1  0
 0  0      0 9181212 715896 12702608    0    0 11496     0 7688 15017  0  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9180736 716464 12702404    0    0   568   744 1407 1472  0  0 100  0  0
 0  0      0 9180484 716464 12702728    0    0     0     0  693  598  0  0 100  0  0
 0  0      0 9180484 716476 12702776    0    0     0  2036  746  629  0  0 100  0  0
 0  0      0 9180484 716476 12702780    0    0     0     0  697  603  0  0 100  0  0
 0  0      0 9180484 716476 12702780    0    0     0     0  658  583  0  0 100  0  0
 0  0      0 9180484 716476 12702780    0    0     0  2028  704  609  0  0 100  0  0
 1  0      0 9180036 716528 12703128    0    0    52     0 5253 8774  0  1 99  0  0
 1  0      0 9179564 716600 12703540    0    0    68   548 16770 31261  0  4 95  0  0
 0  0      0 9179076 716600 12703544    0    0     0     0 17369 31501  1  4 95  0  0
 0  0      0 9178836 716600 12703548    0    0     0     0 10862 19723  0  2 97  0  0
 0  0      0 9178612 716604 12703584    0    0     4     0  921  910  0  0 100  0  0
 0  0      0 9178612 716604 12703588    0    0     0     0  749  640  0  0 100  0  0
 0  0      0 9177360 716604 12703604    0    0     0   316  937  763  0  0 100  0  0
 0  0      0 9177360 716604 12703572    0    0     0     0  684  592  0  0 100  0  0
 0  0      0 9177360 716604 12703576    0    0     0     0  702  603  0  0 100  0  0
 0  0      0 9177360 716604 12703576    0    0     0     0 1860 2765  0  1 99  0  0
 0  0      0 9180520 716604 12703584    0    0     0   812  680  595  0  0 100  0  0
 0  0      0 9180520 716608 12703580    0    0     0   260  753  724  0  0 100  0  0
 0  0      0 9180520 716608 12703580    0    0     0     0  863  768  0  0 100  0  0
 0  0      0 9180520 716608 12703588    0    0     0     0 1250 1640  0  0 100  0  0
 0  0      0 9178700 716608 12703592    0    0     0     0  999  833  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9178404 716608 12703596    0    0     0    72  709  673  0  0 100  0  0
 0  0      0 9178404 716616 12703592    0    0     0    72  734  640  0  0 100  0  0
 0  0      0 9178404 716616 12703596    0    0     0     0  743  624  0  0 100  0  0
 0  0      0 9178404 716616 12703600    0    0     0     4  695  607  0  0 100  0  0
 0  0      0 9178404 716616 12703600    0    0     0     0  782  672  0  0 100  0  0
 0  0      0 9178404 716616 12703604    0    0     0     0  669  607  0  0 100  0  0
 0  0      0 9178404 716624 12703608    0    0     0   112  872  800  0  0 100  0  0
 0  0      0 9178404 716624 12703612    0    0     0     0  630  564  0  0 100  0  0
 0  0      0 9178404 716624 12703612    0    0     0     0  628  554  0  0 100  0  0
 0  0      0 9178404 716624 12703620    0    0     0     0  607  550  0  0 100  0  0
 0  0      0 9178404 716624 12703624    0    0     0     0  637  571  0  0 100  0  0
 0  0      0 9178404 716632 12703616    0    0     0    84  631  591  0  0 100  0  0
 0  0      0 9178404 716632 12703628    0    0     0     0 1245 1530  0  0 100  0  0
 0  0      0 9178152 716632 12703636    0    0     0     0  591  533  0  0 100  0  0
 0  0      0 9178152 716632 12703640    0    0     0     0  954  964  0  0 100  0  0
 0  0      0 9178152 716632 12703640    0    0     0     0  650  591  0  0 100  0  0
 0  0      0 9178152 716636 12703636    0    0     0    60  674  594  0  0 100  0  0
 1  0      0 9178152 716636 12703644    0    0     0    64  649  586  0  0 100  0  0
 0  0      0 9178152 716636 12703648    0    0     0     0  703  636  0  0 100  0  0
 0  0      0 9178152 716636 12703656    0    0     0     0  650  572  0  0 100  0  0
 0  0      0 9177928 716636 12703660    0    0     0     0  710  707  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9177928 716640 12703664    0    0     0    48  667  601  0  0 100  0  0
 0  0      0 9177928 716640 12703668    0    0     0    56  690  592  0  0 100  0  0
 0  0      0 9177928 716640 12703668    0    0     0     0  657  567  0  0 100  0  0
 0  0      0 9177928 716640 12703672    0    0     0     0  688  574  0  0 100  0  0
 0  0      0 9177928 716640 12703676    0    0     0     0  800  734  0  0 100  0  0
 0  0      0 9177928 716644 12703676    0    0     0    72  695  645  0  0 100  0  0
 0  0      0 9177928 716644 12703680    0    0     0     0  635  585  0  0 100  0  0
 0  0      0 9177928 716644 12703692    0    0     0   152  634  588  0  0 100  0  0
 0  0      0 9180104 716644 12703692    0    0     0     0  712  614  0  0 99  0  0
 0  0      0 9180104 716644 12703692    0    0     0     0  816  652  0  0 100  0  0
 0  0      0 9179848 716652 12703688    0    0     0    72  652  596  0  0 100  0  0
 0  0      0 9180104 716652 12703700    0    0     0     0  759  683  0  0 100  0  0
 0  0      0 9180104 716652 12703704    0    0     0    72  965  988  0  0 100  0  0
 0  0      0 9180104 716652 12703708    0    0     0     0  682  590  0  0 100  0  0
 0  0      0 9180104 716652 12703712    0    0     0     0  626  551  0  0 100  0  0
 0  0      0 9180104 716660 12703708    0    0     0    52  666  599  0  0 100  0  0
 0  0      0 9180104 716660 12703716    0    0     0     0  621  566  0  0 100  0  0
 0  0      0 9180104 716660 12703720    0    0     0     0  694  591  0  0 100  0  0
 0  0      0 9180104 716660 12703724    0    0     0    44  735  650  0  0 100  0  0
 0  0      0 9179852 716660 12703728    0    0     0     0  712  632  0  0 100  0  0
 0  0      0 9179852 716664 12703728    0    0     0    64  805  765  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9179852 716664 12703732    0    0     0     0  738  664  0  0 100  0  0
 0  0      0 9179852 716664 12703736    0    0     0     0  937  986  0  0 100  0  0
 0  0      0 9179852 716664 12703736    0    0     0    56  955  932  0  0 100  0  0
 0  0      0 9179852 716664 12703740    0    0     0     0  760  642  0  0 100  0  0
 0  0      0 9179852 716668 12703736    0    0     0    52  765  684  0  0 100  0  0
 0  0      0 9179852 716668 12703748    0    0     0     0  622  573  0  0 100  0  0
 0  0      0 9179852 716668 12703748    0    0     0     0  703  602  0  0 100  0  0
 0  0      0 9179852 716668 12703752    0    0     0     0  683  662  0  0 100  0  0
 0  0      0 9176876 716668 12703752    0    0     0    44 1924 1448  0  1 99  0  0
 0  0      0 9176624 716672 12703760    0    0     0    92  783  793  0  0 100  0  0
 0  0      0 9178996 716672 12703768    0    0     0     0  979  886  0  0 100  0  0
 0  0      0 9178996 716672 12703768    0    0     0     0  646  582  0  0 100  0  0
 0  0      0 9178996 716672 12703776    0    0     0     0  711  627  0  0 100  0  0
 0  0      0 9178996 716672 12703776    0    0     0    96  693  620  0  0 100  0  0
 1  0      0 9178496 716680 12703772    0    0     0    88  845  812  0  0 100  0  0
 1  0      0 9178500 716680 12703780    0    0     0     0  711  623  0  0 100  0  0
 1  0      0 9178500 716680 12703784    0    0     0     0  714  624  0  0 100  0  0
 1  0      0 9178428 716680 12703788    0    0     0     0  690  629  0  0 100  0  0
 0  0      0 9182708 716680 12703788    0    0     0   164  843  749  1  0 99  0  0
 0  0      0 9182456 716688 12703788    0    0     0    76  696  609  0  0 100  0  0
 0  0      0 9182456 716688 12703800    0    0     0     0  881  714  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 9179048 716688 12703848    0    0     0     4 2179 3091  2  1 97  0  0
 0  0      0 9182404 716688 12703860    0    0     0     0  675  611  0  0 100  0  0
 0  0      0 9182404 716688 12703864    0    0     0    76  790  637  0  0 100  0  0
 0  0      0 9182152 716692 12703868    0    0     0   108  963  966  0  0 99  0  0
 0  0      0 9170336 716692 12703868    0    0     0     0 2084 1993  0  1 99  0  0
 0  0      0 9176580 716692 12703872    0    0     0     0 1699 1105  0  0 99  0  0
 0  0      0 9176328 716692 12703876    0    0     0     0  681  610  0  0 100  0  0
 0  0      0 9176328 716692 12703880    0    0     0     0  729  626  0  0 100  0  0
 0  0      0 9176328 716692 12703880    0    0     0   152  823  659  0  0 99  0  0
 0  0      0 9175848 716692 12703880    0    0     0     0  965  945  0  0 100  0  0
 0  0      0 9175596 716692 12703888    0    0     0     0  686  597  0  0 100  0  0
 0  0      0 9175596 716692 12703888    0    0     0     0  748  643  0  0 100  0  0
 0  0      0 9175596 716692 12703892    0    0     0     0  968 1019  0  0 100  0  0
 0  0      0 9175596 716700 12703896    0    0     0    92  843  729  0  0 100  0  0
 0  0      0 9175596 716700 12703900    0    0     0     0  778  635  0  0 100  0  0
 0  0      0 9175596 716700 12703900    0    0     0     0 1561 1862  0  0 100  0  0
 0  0      0 9175596 716700 12703908    0    0     0     0  810  733  0  0 100  0  0
 0  0      0 9175596 716700 12703916    0    0     0     0  685  611  0  0 100  0  0
 0  0      0 9175596 716708 12703908    0    0     0   124  737  661  0  0 100  0  0
 0  0      0 9175596 716708 12703920    0    0     0     0  762  669  0  0 100  0  0
 0  0      0 9175596 716708 12703920    0    0     0     0  695  607  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 9175596 716708 12703928    0    0     0     0  689  617  0  0 100  0  0
 0  0      0 9175596 716708 12703928    0    0     0     0  713  604  0  0 100  0  0
 0  0      0 9175596 716712 12703928    0    0     0   128  804  701  0  0 100  0  0
 0  0      0 9175596 716712 12703932    0    0     0     0  691  613  0  0 100  0  0
 0  0      0 9175344 716712 12703936    0    0     0     0  810  622  0  0 99  0  0
 0  0      0 9172984 716712 12703940    0    0     0     0  782  658  0  0 100  0  0
 0  0      0 9172984 716712 12703940    0    0     0     0  718  614  0  0 100  0  0
 0  0      0 9172760 716716 12703940    0    0     0    52  753  649  0  0 100  0  0
 0  0      0 9172760 716716 12703944    0    0     0    56  736  641  0  0 100  0  0
 0  0      0 9172508 716716 12703948    0    0     0    88 3303 4647  0  1 99  0  0
 0  0      0 9172508 716716 12703948    0    0     0     0  758  661  0  0 100  0  0
 0  0      0 9172508 716716 12703948    0    0     0     0  639  617  0  0 100  0  0
 0  0      0 9172508 716724 12703940    0    0     0    64  786  697  0  0 100  0  0
 0  0      0 9172508 716724 12703952    0    0     0    68  649  592  0  0 100  0  0
 0  0      0 9172508 716724 12703956    0    0     0     0  673  600  0  0 100  0  0
 0  0      0 9172508 716724 12703956    0    0     0     0  679  611  0  0 100  0  0
 0  0      0 9172508 716724 12703964    0    0     0     0  613  573  0  0 100  0  0
 0  0      0 9172508 716732 12703960    0    0     0    52  891  851  0  0 100  0  0
 0  0      0 9172508 716732 12703972    0    0     0    48  741  639  0  0 100  0  0
 0  0      0 9172508 716732 12703976    0    0     0     0  659  573  0  0 100  0  0
 0  0      0 9172508 716732 12703976    0    0     0     0  706  650  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
